	EntryID	Headword	Results
729	d3e176919Brockhaus-1809	Friedrich Gottlieb Klopstock	Friedrich
730	d3e179743Brockhaus-1809	Lysander	Agis
731	d3e179992Brockhaus-1809	Mähren	Swatopluk
732	d3e181206Brockhaus-1809	Die Markomannen	Maroboduus
733	d3e182050Brockhaus-1809	Marie von Medicis [2]	Heinrich
734	d3e184552Brockhaus-1809	Napoleon	Carl
735	d3e186858Brockhaus-1809	Die Nicolaïten	Elisabeth
736	d3e186858Brockhaus-1809	Die Nicolaïten	Elisabeth
737	d3e191235Brockhaus-1809	Der Peloponnesische Krieg	Arwidamnus
738	d3e198976Brockhaus-1809	Spanien	Carl
739	d3e200015Brockhaus-1809	Syrien	David
740	d3e201920Brockhaus-1809	Ungarn	Andreas
741	d3e202182Brockhaus-1809	Ungarischen Krone	Geysa
742	d3e203416Brockhaus-1809	Isaac Voß	Christine
743	d3e203416Brockhaus-1809	Isaac Voß	Christine
744	d3e204632Brockhaus-1809	Wirtemberg (Würtemberg)	Friedrich
